Type,Valeur
Seuil de détection,40.0
Durée totale (secondes),649.8
Nombre de cuts,302
Fréquence (cuts/minute),27.89
Temps moyen entre cuts (secondes),2.1
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),12.9

Liste des cuts
Numéro,Timestamp
1,2.6
2,3.8
3,7.4
4,10.6
5,14.1
6,17.2
7,20.5
8,22.9
9,24.0
10,25.1
11,27.8
12,40.7
13,46.9
14,50.5
15,53.5
16,55.8
17,58.6
18,66.0
19,68.5
20,71.0
21,72.4
22,73.6
23,82.8
24,84.2
25,85.7
26,87.2
27,88.6
28,91.7
29,92.6
30,93.8
31,94.8
32,96.0
33,98.7
34,99.5
35,100.6
36,103.9
37,105.5
38,107.0
39,109.5
40,110.3
41,112.0
42,113.0
43,114.3
44,115.6
45,118.7
46,121.2
47,123.3
48,125.1
49,125.9
50,127.3
51,128.6
52,130.1
53,133.1
54,134.0
55,139.5
56,140.4
57,142.1
58,143.2
59,145.3
60,147.5
61,149.2
62,150.8
63,153.5
64,155.0
65,160.3
66,162.9
67,164.4
68,165.8
69,166.9
70,168.3
71,169.7
72,170.9
73,171.9
74,173.2
75,177.0
76,178.0
77,183.1
78,184.7
79,185.6
80,188.9
81,190.5
82,192.0
83,193.5
84,197.4
85,198.4
86,200.3
87,202.4
88,204.8
89,206.3
90,207.4
91,209.0
92,211.2
93,212.6
94,214.6
95,216.0
96,216.8
97,218.4
98,219.6
99,220.6
100,221.5
101,222.5
102,223.6
103,224.5
104,227.5
105,228.7
106,229.7
107,232.7
108,233.7
109,235.2
110,236.8
111,238.2
112,240.1
113,241.4
114,244.6
115,245.4
116,246.4
117,249.2
118,251.2
119,252.7
120,253.7
121,255.7
122,256.6
123,257.4
124,260.0
125,261.1
126,262.1
127,263.5
128,265.1
129,268.5
130,272.1
131,273.7
132,274.6
133,277.4
134,283.0
135,288.2
136,291.0
137,293.3
138,295.2
139,296.6
140,297.7
141,305.5
142,308.2
143,310.4
144,311.4
145,313.4
146,314.8
147,316.1
148,317.6
149,319.8
150,321.5
151,323.9
152,325.2
153,327.1
154,330.2
155,333.2
156,335.0
157,335.9
158,337.0
159,338.7
160,339.5
161,340.9
162,341.9
163,342.8
164,349.2
165,351.8
166,362.0
167,367.5
168,368.7
169,370.7
170,372.5
171,383.1
172,385.3
173,387.1
174,388.8
175,390.3
176,391.6
177,392.4
178,395.9
179,397.2
180,398.1
181,403.0
182,404.2
183,407.9
184,416.9
185,419.5
186,421.3
187,426.1
188,427.5
189,429.9
190,432.4
191,439.1
192,442.8
193,444.8
194,446.0
195,448.2
196,449.6
197,450.7
198,451.8
199,453.6
200,455.7
201,457.2
202,460.2
203,462.5
204,471.8
205,473.8
206,474.9
207,477.5
208,478.4
209,482.3
210,489.3
211,490.4
212,493.5
213,494.8
214,495.6
215,497.2
216,498.3
217,506.6
218,508.2
219,510.4
220,511.8
221,512.6
222,514.0
223,515.8
224,518.7
225,521.6
226,528.6
227,532.2
228,533.3
229,535.8
230,537.6
231,538.5
232,539.4
233,540.9
234,543.5
235,544.3
236,549.7
237,551.7
238,553.1
239,554.7
240,555.6
241,557.1
242,557.9
243,559.5
244,560.7
245,561.8
246,562.7
247,563.5
248,565.4
249,567.4
250,569.1
251,571.2
252,574.5
253,576.5
254,577.6
255,578.6
256,580.1
257,580.9
258,582.3
259,583.2
260,585.9
261,587.2
262,588.3
263,589.1
264,594.4
265,596.2
266,597.0
267,598.6
268,599.4
269,600.4
270,601.3
271,602.3
272,604.2
273,605.5
274,606.4
275,607.7
276,608.9
277,609.9
278,610.7
279,612.7
280,614.7
281,617.0
282,619.5
283,620.6
284,621.9
285,623.8
286,625.4
287,626.2
288,627.1
289,628.3
290,629.2
291,630.2
292,631.7
293,632.9
294,634.7
295,636.0
296,637.6
297,638.7
298,639.7
299,640.7
300,642.5
301,647.4
302,648.6
